expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/096,アビス・ヒーラー,（アビス・ヒーラー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/096&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_096.png,トリガーユニット,ケテルサンクチュアリ,エンジェル,グレード 0,パワー 5000,クリティカル 1,シールド 15000,ブースト,ヒールトリガー＋10000,スタンダード,C,デザイン／Azusa　イラスト／OHSE　icon:MAMEX,（【治】はデッキに合計４枚まで入れられる）,貴様に死が許されるのは、怨敵を滅ぼし尽くした後だ！
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/097,グロザリア・ベイテス,（グロザリア・ベイテス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/097&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_097.png,ノーマルユニット,ストイケイア,インセクト,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,C,北熊,【自】【前列の(R)】：あなたのヴァンガードがアタックした時、【コスト】[このユニットを退却させる]ことで、そのバトル中、そのユニットのパワー＋5000。このカードと同名のあなたの他のドロップが２枚以上なら、＋5000ではなく＋10000。,鋭い顎、震える羽に鋼の足。揃えば助かる者はいない。
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/098,ティアーナイト ストロフィ,（ティアーナイト ストロフィ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/098&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_098.png,ノーマルユニット,ストイケイア,アクアロイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,C,Nai2,【自】【(R)】：このユニットがヴァンガードにアタックした時、あなたのヴァンガードが「メイルストローム」を含むグレード３以上で、このターン４回目以降のバトルなら、【コスト】[【ソウルブラスト】(1)]することで、相手の前列のリアガードを１枚選び、退却させる。,渦潮の底へ、還るといい。
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/099,リグニグロース・ドラゴン,（リグニグロース・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/099&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_099.png,ノーマルユニット,ストイケイア,フォレストドラゴン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,C,砂川 蛟,【自】：このユニットがインターセプトした時、相手のヴァンガードがグレード３以上で、あなたの前列のリアガードがいないなら、そのバトル中、このユニットのシールド＋5000。あなたの後列のリアガードがいないなら、＋5000ではなく＋15000。,その身は一つで、巨大な森の歴史そのものである。
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/100,蒼奏の歌姫 アスファーリヤ,（アルゴセイレーン アスファーリヤ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/100&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_100.png,ノーマルユニット,ストイケイア,マーメイド,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,在由子,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「蒼奏の歌姫」を含むなら、【コスト】[ドロップから、守護者を持たない〈ティアードラゴン〉のノーマルユニットを１枚山札の下に置く]ことで、【ソウルチャージ】(1)。相手のヴァンガードがグレード３以上なら、そのターン中、このユニットのパワー＋5000。,魚達が集まるのは、彼女の傍が最も安全だと知っているから。
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/101,蒼奏の歌姫 リポリィ,（アルゴセイレーン リポリィ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/101&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_101.png,ノーマルユニット,ストイケイア,マーメイド,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,pupps,【自】：あなたのターンにこのカードが手札から捨てられた時、あなたのヴァンガードが「蒼奏の歌姫」を含むなら、あなたの山札を上から５枚見て、守護者を持たない〈マーメイド〉のノーマルユニットを１枚まで選び、公開して手札に加え、山札をシャッフルする。公開したなら、あなたの手札から１枚選び、捨てる。,哨戒ならばぁ、お任せを～。
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/102,お化けのりっきー,（オバケノリッキー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/102&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_102.png,ノーマルユニット,ストイケイア,ゴースト,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,小玉,【自】：亡霊（(R)に登場時、亡霊状態にしてよい。そうしたら、ターン終了時に退却）【永】【(R)】：あなたのヴァンガードが「ナイトローゼ」を含むグレード３以上で、このユニットが亡霊状態なら、このユニットのパワー＋5000。【自】：あなたのターンにこのカードが、(R)から退却した時か、山札から捨てられた時、あなたが「夜霧の吸血姫 ナイトローゼ」のクレストを持つなら、このカードをソウルに置いてよい。,へへーん！これで七つの海がぼくのモノにっ！
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/103,バーナルトゥイーグ・ドラゴン,（バーナルトゥイーグ・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/103&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_103.png,ノーマルユニット,ストイケイア,フォレストドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,KIYA,【自】：あなたのライドフェイズにこのカードが手札から捨てられた時、あなたのライドデッキから「クロディーヌ」を含むグレード３を１枚選び、公開してよい。公開したか、あなたのヴァンガードが「クロディーヌ」を含むグレード３以上なら、あなたの山札を上から５枚見て、【レガリスピース】を持たないノーマルオーダーを１枚まで選び、公開して手札に加え、山札をシャッフルする。【永】【(G)】：あなたの(R)にプラント・トークンがいるなら、このユニットのシールド＋5000。,華やかに舞いながら、春の囁きを慈しむ。
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/104,メガコロニー戦闘員⁺ “Type.A”,（メガコロニーセントウインプラス “タイプエー”）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/104&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_104.png,ノーマルユニット,ストイケイア,インセクト,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,山崎太郎,【永】【後列の(R)】：あなたのターン中、あなたのヴァンガードがグレード３以上なら、あなたの後列の「メガコロニー戦闘員⁺」を含む他のリアガード１枚につき、このユニットのパワー＋5000。,数が集まれば、Z……いや、Eだって倒せるんだ！
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/15thSP01,ファントム・ブラスター・ドラゴン,（ファントム・ブラスター・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/15thSP01&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_105.png,ノーマルユニット,ケテルサンクチュアリ,アビスドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,15thSP,©VG15th デザイン／伊藤彰　イラスト／三好載克　icon:MAMEX,【永】：このカードはレンアイコンを持つ別名のグレード３からノーマルライドしてもペルソナライドになる。【永】【(V)】：相手のヴァンガードがグレード３以上で、あなたのソウルに「ブラスター・ダーク」があるなら、このユニットのパワー＋5000。【起】【(V)】【ターン1回】：【コスト】[【カウンターブラスト】(1)，レンアイコンを持つリアガードを２枚退却させる]ことで、相手のリアガードを１枚選び、退却させ、そのターン中、このユニットのパワー＋10000/クリティカル＋１し、相手のヴァンガードのパワー－5000。,-
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/15thSP02,ブラスター・ダーク,（ブラスター・ダーク）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/15thSP02&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_106.png,ノーマルユニット,ケテルサンクチュアリ,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,15thSP,©VG15th デザイン／伊藤彰　イラスト／篠丸峰山　icon:MAMEX,【自】：このユニットが、(V)か(R)に登場した時、あなたのヴァンガードがレンアイコンを持つなら、【コスト】[【カウンターブラスト】(1)か【エネルギーブラスト】(3)]することで、相手のリアガードを１枚選び、退却させ、(V)に登場したなら、１枚引く。このファイト中、あなたはレンアイコンを持たないユニットにライドできない。【自】【(R)】：レンアイコンを持つグレード３以上のあなたのヴァンガードがアタックした時、このバトルフェイズにあなたのリアガードが【スタンド】していないなら、【コスト】[【ソウルブラスト】(1)]することで、このユニットを【スタンド】させる。【スタンド】させ、このターンにいずれかのユニットがあなたのヴァンガードの能力で２枚以上退却しているなら、そのターン中、このユニットがアタックしたバトルでは、ドライブチェックを行う。【自】【(R)】【ターン1回】：このユニットがグレード３以上にアタックした時、あなたのヴァンガードがレンアイコンを持つなら、そのターン中、このユニットのパワー＋10000。,-
